Line	Spkr	StTime	Content	EnTime
807	DTA_se3_ag4_f_03	1138.4030	(pause 1.69)	1140.0933
808	DTA_se3_ag4_f_03	1140.0933	I Spy.	1141.1237
809	DTA_int_03	1141.1237	Mm-hm.	1141.5456
810	DTA_se3_ag4_f_03	1142.2247	And uh. If you see somebody, you can touch a certain base	1146.1795
811	DTA_int_03	1146.2833	Mm-hm.	1146.6311
812	DTA_se3_ag4_f_03	1146.6232	before they do, or they are out.	1148.4751
813	DTA_int_03	1148.6904	Mm-hm.	1149.0853
814	DTA_int_03	1149.0853	(pause 0.10)	1149.1860
815	DTA_int_03	1149.1860	And what do [say /after/?]	1149.9168
816	DTA_se3_ag4_f_03	1149.4835	[And if they] beat you to the.	1150.7839
817	DTA_int_03	1151.5741	If they beat you to the [base,]	1152.6977
818	DTA_se3_ag4_f_03	1152.4414	[Mm-hm.]	1153.2041
819	DTA_int_03	1153.3079	what do they say?	1153.9812
820	DTA_se3_ag4_f_03	1154.4429	They say, safe.	1155.6050
821	DTA_int_03	1155.7881	[Safe.]	1156.2945
822	DTA_se3_ag4_f_03	1155.9162	[<laugh>]	1156.8742
823	DTA_int_03	1156.9597	And if you beat him,	1157.8628
824	DTA_int_03	1157.8628	(pause 0.12)	1157.9848
825	DTA_int_03	1157.9848	you say	1158.5086
826	DTA_int_03	1158.5086	(pause 0.13)	1158.6428
827	DTA_int_03	1158.6428	what?	1158.8540
828	DTA_se3_ag4_f_03	1158.9784	You're out.	1159.5413
829	DTA_int_03	1159.7473	Uh-huh.	1160.0524
830	DTA_se3_ag4_f_03	1160.1989	<laugh>	1160.5162
831	DTA_int_03	1161.0593	When you [first] find 'em, you say?	1162.6397
832	DTA_se3_ag4_f_03	1161.3461	[Oh.]	1161.6756
833	DTA_se3_ag4_f_03	1163.9308	I spy.	1164.7521
834	DTA_se3_ag4_f_03	1164.7521	(pause 0.14)	1164.8888
835	DTA_se3_ag4_f_03	1164.8888	I spy, I spy /RD-NAME-1/	1166.8070
836	DTA_se3_ag4_f_03	1166.8070	(pause 0.21)	1167.0206
837	DTA_se3_ag4_f_03	1167.0206	[<laugh>]	1167.4050
838	DTA_int_03	1167.0206	[Uh-huh.]	1167.4050
839	DTA_int_03	1167.7040	Uh-huh.	1168.0457
840	DTA_int_03	1168.0457	(pause 0.21)	1168.2593
841	DTA_int_03	1168.2593	Uh-huh.	1168.5949
842	DTA_int_03	1168.5949	(pause 0.69)	1169.2889
843	DTA_int_03	1169.2889	Uh. Did you ever play	1170.1767
844	DTA_int_03	1170.1767	(pause 0.12)	1170.2988
845	DTA_int_03	1170.2988	marbles?	1170.8803
846	DTA_se3_ag4_f_03	1171.3624	Yes.	1171.9726
847	DTA_int_03	1171.9302	Do they have any special names for the different kinds of marbles?	1174.3288
848	DTA_se3_ag4_f_03	1174.7377	Yes. Uh. That's been so long that I can't remember those- I know there was one big marble we [used to]	1180.9420
849	DTA_int_03	1180.7406	[Uh-huh.]	1181.0396
850	DTA_se3_ag4_f_03	1181.0884	play, [if you knock that out,]	1182.6580
851	DTA_int_03	1181.6864	[What was it called?]	1182.4126
852	DTA_se3_ag4_f_03	1183.1631	you had the game.	1184.1270
853	DTA_int_03	1184.3528	[Mm-hm.]	1184.6518
854	DTA_se3_ag4_f_03	1184.3728	[If you] knock out the others, maybe	1186.1695
855	DTA_se3_ag4_f_03	1186.2732	two at a time or one at a time, whoever knocked out the most.	1189.2211
856	DTA_se3_ag4_f_03	1189.2211	(pause 0.43)	1189.6467
857	DTA_se3_ag4_f_03	1189.6467	I've forgotten, what is that marble called? I can't remember.	1192.9434
858	DTA_int_03	1193.0533	Mm-hm.	1193.4378
859	DTA_int_03	1193.4378	(pause 1.03)	1194.4690
860	DTA_int_03	1194.4690	Do you-	1194.8840
861	DTA_se3_ag4_f_03	1195.0976	[It's been] a long time.	1196.4705
862	DTA_int_03	1195.0976	[do you-]	1195.3844
863	DTA_se3_ag4_f_03	1196.9038	<laugh>	1197.2577
864	DTA_int_03	1197.8455	Uh.	1198.3398
865	DTA_int_03	1198.3398	(pause 0.24)	1198.5777
866	DTA_int_03	1198.5777	Did you ever jump rope?	1199.5968
867	DTA_se3_ag4_f_03	1199.8287	Yes.	1200.5426
868	DTA_int_03	1200.9210	What were the th-	1201.4763
869	DTA_int_03	1201.4763	(pause 0.33)	1201.8078
870	DTA_int_03	1201.8078	Did you say things when you jumped rope?	1203.7327
871	DTA_int_03	1203.7327	(pause 1.64)	1205.3742
872	DTA_int_03	1205.3742	Do you remember any of them, if you did?	1207.2232
873	DTA_se3_ag4_f_03	1209.4633	Yes. We used to have a little	1211.3845
874	DTA_se3_ag4_f_03	1211.3845	(pause 0.16)	1211.5431
875	DTA_se3_ag4_f_03	1211.5431	poem we said while we were jumping rope.	1213.7589
876	DTA_int_03	1214.6862	How'd it go?	1215.1826
877	DTA_se3_ag4_f_03	1221.2445	One was, uh,	1222.5901
878	DTA_se3_ag4_f_03	1222.5901	(pause 3.04)	1225.6315
879	DTA_se3_ag4_f_03	1225.6315	let's see,	1226.1776
880	DTA_se3_ag4_f_03	1226.1776	(pause 1.00)	1227.1740
881	DTA_se3_ag4_f_03	1227.1740	skip skip to the barber shop	1229.1138
882	DTA_se3_ag4_f_03	1229.1138	(pause 0.87)	1229.9839
883	DTA_se3_ag4_f_03	1229.9839	to get a piece of candy	1231.4613
884	DTA_se3_ag4_f_03	1231.4613	(pause 0.27)	1231.7301
885	DTA_se3_ag4_f_03	1231.7301	one for me and one for you and one for sister Mandy. [<laugh>]	1236.5874
886	DTA_int_03	1235.3487	[Uh-huh.]	1235.6477
887	DTA_int_03	1235.6477	(pause 0.51)	1236.1603
888	DTA_int_03	1236.1603	[Hm.]	1236.3738
889	DTA_se3_ag4_f_03	1237.5482	<laugh>	1237.9570
890	DTA_se3_ag4_f_03	1237.9570	(pause 0.84)	1238.7944
891	DTA_se3_ag4_f_03	1238.7944	<laugh>	1239.3244
892	DTA_se3_ag4_f_03	1239.3244	(pause 3.44)	1242.7602
893	DTA_se3_ag4_f_03	1242.7602	That was one, but there was one before that time, and I don't remember it.	1246.3701
894	DTA_int_03	1246.3701	Mm-hm.	1246.6447
895	DTA_int_03	1246.6447	(pause 0.23)	1246.8766
896	DTA_int_03	1246.8766	Mm-hm.	1247.2488
897	DTA_int_03	1247.2488	(pause 0.87)	1248.1157
898	DTA_int_03	1248.1157	Uh,	1248.4510
899	DTA_int_03	1248.4510	(pause 1.77)	1250.2210
900	DTA_int_03	1250.2210	is there any way you're supposed to be able to get a wish?	1252.6130
901	DTA_se3_ag4_f_03	1256.0114	No. <laugh>	1256.8047
902	DTA_se3_ag4_f_03	1256.8047	(pause 0.73)	1257.5369
903	DTA_se3_ag4_f_03	1257.5369	Go get it. <laugh>	1258.7085
904	DTA_int_03	1258.8855	Yeah.	1259.1052
905	DTA_int_03	1259.1052	(pause 0.23)	1259.3310
906	DTA_int_03	1259.3310	Yeah. You n- you never [wished on]	1261.3203
907	DTA_se3_ag4_f_03	1260.9905	[<laugh>]	1261.4421
908	DTA_se3_ag4_f_03	1261.9610	Oh, I have wished, but uh, just for fun, you know.	1265.1734
909	DTA_int_03	1265.1734	Yeah.	1265.5689
910	DTA_int_03	1265.5689	(pause 0.08)	1265.6513
911	DTA_int_03	1265.6513	For- I mean for fun.	1266.7051
912	DTA_int_03	1266.7051	(pause 0.34)	1267.0461
913	DTA_int_03	1267.0461	[What are the w-] What are they ways you're supposed to be [able to make a wish?]	1269.5602
914	DTA_se3_ag4_f_03	1267.0649	[Yes. Oh.]	1267.8455
915	DTA_se3_ag4_f_03	1267.8455	(pause 1.00)	1268.8425
916	DTA_se3_ag4_f_03	1268.8425	[Oh.]	1269.4283
917	DTA_se3_ag4_f_03	1269.6266	Oh.	1270.0056
918	DTA_se3_ag4_f_03	1270.0056	(pause 0.33)	1270.3351
919	DTA_se3_ag4_f_03	1270.3351	Pull a chicken bone.	1271.4901
920	DTA_int_03	1271.5461	Uh-huh.	1271.9976
921	DTA_se3_ag4_f_03	1272.4131	Get a wish.	1273.2613
922	DTA_int_03	1273.4439	What do you call the bone?	1274.4324
923	DTA_se3_ag4_f_03	1274.8247	Wishbone.	1275.6565
924	DTA_int_03	1275.6622	Mm-hm.	1276.0345
925	DTA_se3_ag4_f_03	1276.6378	It's really a breast bone.	1278.3450
926	DTA_int_03	1278.3450	Mm-hm.	1278.6571
927	DTA_se3_ag4_f_03	1279.9073	And uh.	1280.7216
928	DTA_int_03	1281.6429	[Do you ever call it a pulley bone?]	1282.6803
929	DTA_se3_ag4_f_03	1281.6464	[Let me see tha-]	1282.6803
930	DTA_se3_ag4_f_03	1283.0749	A what?	1283.4980
931	DTA_int_03	1283.6057	A pulley bone.	1284.3157
932	DTA_se3_ag4_f_03	1284.8475	Maybe so. I think I have heard it called a pulley bone.	1287.7581
933	DTA_int_03	1288.3752	/?/	1288.6465
934	DTA_se3_ag4_f_03	1290.6729	Um.	1291.1808
935	DTA_se3_ag4_f_03	1291.1808	(pause 2.31)	1293.4908
936	DTA_se3_ag4_f_03	1293.4908	If two people	1294.3085
937	DTA_se3_ag4_f_03	1294.3085	(pause 0.41)	1294.7167
938	DTA_se3_ag4_f_03	1294.7167	say the same thing at the same time,	1297.1521
939	DTA_se3_ag4_f_03	1297.1521	(pause 0.15)	1297.3047
940	DTA_se3_ag4_f_03	1297.3047	[make a wish.]	1298.0947
941	DTA_int_03	1297.3047	[What do they do?]	1298.2697
942	DTA_int_03	1298.5381	They [stop and make a wish?]	1299.7374
943	DTA_se3_ag4_f_03	1298.7029	[<laugh>]	1299.1789
944	DTA_se3_ag4_f_03	1299.1789	(pause 0.30)	1299.4779
945	DTA_se3_ag4_f_03	1299.4779	[Uh-huh.] Stop and make a wish.	1301.0182
946	DTA_int_03	1301.6869	Do they do anything with their fingers, or?	1303.3246
947	DTA_se3_ag4_f_03	1304.2461	Maybe. Maybe cross your fingers or [something. I don't know.]	1307.3474
948	DTA_int_03	1306.1469	[Mm-hm.]	1306.4703
949	DTA_int_03	1306.4703	(pause 0.35)	1306.8242
950	DTA_int_03	1306.8242	[Mm-hm.]	1307.1406
951	DTA_int_03	1308.2948	Well.	1308.5694
952	DTA_int_03	1308.5694	(pause 0.24)	1308.8135
953	DTA_int_03	1308.8135	Good enough.	1309.2634
954	DTA_int_03	1309.2634	(pause 0.28)	1309.5472
955	DTA_int_03	1309.5472	I guess that pretty well does it.	1310.8439
956	DTA_int_03	1310.8439	(pause 0.10)	1310.9445
957	DTA_int_03	1310.9445	Do you have anything you'd like to ask me?	1312.5900
958	DTA_se3_ag4_f_03	1314.4268	Well,	1315.2017
959	DTA_se3_ag4_f_03	1315.2017	(pause 0.54)	1315.7464
960	DTA_se3_ag4_f_03	1315.7464	um,	1316.2879
961	DTA_se3_ag4_f_03	1316.2879	(pause 2.85)	1319.1380
962	DTA_se3_ag4_f_03	1319.1380	I think this has been	1320.5379
963	DTA_se3_ag4_f_03	1320.5379	(pause 1.58)	1322.1226
964	DTA_se3_ag4_f_03	1322.1226	I think I understand what it's all about, it's just uh	1325.2360
965	DTA_se3_ag4_f_03	1325.2360	(pause 1.43)	1326.6633
966	DTA_se3_ag4_f_03	1326.6633	I- I sti- I don't understand either what it's all about, but.	1330.4281
967	DTA_int_03	1330.8919	You know we don't.	1331.7584
968	DTA_int_03	1331.7584	(pause 0.30)	1332.0574
969	DTA_int_03	1332.0574	[<laugh>]	1334.3315
970	DTA_se3_ag4_f_03	1332.3910	[<laugh>]	1333.8372
971	DTA_se3_ag4_f_03	1336.0706	Mm-hm.	1337.1202
